,timestamp,location,price,timestamp_full,FullName,cc_flag,loyal_flag,CarID,CurrentEmploymentType,CurrentEmploymentTitle,hour,time
947,2014-01-16,Guy's Gyros,28.27,2014-01-16 20:09:00,Felix Resumir,1.0,1.0,30.0,Security,Security Group Manager,20.0,Night
948,2014-01-17,Brew've Been Served,5.29,2014-01-17 08:17:00,Felix Resumir,1.0,1.0,30.0,Security,Security Group Manager,8.0,Morning
949,2014-01-17,Guy's Gyros,32.31,2014-01-17 13:55:00,Felix Resumir,1.0,0.0,30.0,Security,Security Group Manager,13.0,Afternoon
950,2014-01-17,Guy's Gyros,16.83,2014-01-17 19:46:00,Felix Resumir,1.0,1.0,30.0,Security,Security Group Manager,19.0,Evening
951,2014-01-18,Kalami Kafenion,53.36,2014-01-18 14:17:00,Felix Resumir,1.0,1.0,30.0,Security,Security Group Manager,14.0,Afternoon
952,2014-01-18,General Grocer,108.49,2014-01-18 20:07:00,Felix Resumir,1.0,1.0,30.0,Security,Security Group Manager,20.0,Night
953,2014-01-19,Abila Zacharo,47.8,2014-01-19 14:20:00,Felix Resumir,1.0,1.0,30.0,Security,Security Group Manager,14.0,Afternoon
954,2014-01-19,Guy's Gyros,39.6,2014-01-19 20:51:00,Felix Resumir,1.0,1.0,30.0,Security,Security Group Manager,20.0,Night
955,2014-01-07,Brew've Been Served,7.74,,Felix Resumir,0.0,1.0,30.0,Security,Security Group Manager,,
956,2014-01-07,Frydos Autosupply n' More,272.73,,Felix Resumir,0.0,1.0,30.0,Security,Security Group Manager,,
957,2014-01-07,Ouzeri Elian,19.51,,Felix Resumir,0.0,1.0,30.0,Security,Security Group Manager,,
958,2014-01-06,Coffee Cameleon,3.2,2014-01-06 08:14:00,Carla Forluniau,1.0,0.0,,,,8.0,Morning
959,2014-01-06,Abila Zacharo,106.93,2014-01-06 13:18:00,Carla Forluniau,1.0,0.0,,,,13.0,Afternoon
960,2014-01-06,Katerinas Café,21.66,2014-01-06 20:19:00,Carla Forluniau,1.0,0.0,,,,20.0,Night
961,2014-01-07,Coffee Cameleon,52.44,2014-01-07 08:01:00,Carla Forluniau,1.0,0.0,,,,8.0,Morning
962,2014-01-07,Abila Zacharo,32.4,2014-01-07 13:44:00,Carla Forluniau,1.0,1.0,,,,13.0,Afternoon
963,2014-01-08,Coffee Cameleon,16.17,2014-01-08 08:22:00,Carla Forluniau,1.0,1.0,,,,8.0,Morning
964,2014-01-08,Gelatogalore,22.27,2014-01-08 13:47:00,Carla Forluniau,1.0,1.0,,,,13.0,Afternoon
965,2014-01-08,Frydos Autosupply n' More,214.07,2014-01-08 20:07:00,Carla Forluniau,1.0,1.0,,,,20.0,Night
966,2014-01-09,Hippokampos,27.47,2014-01-09 13:29:00,Carla Forluniau,1.0,1.0,,,,13.0,Afternoon
967,2014-01-09,Katerinas Café,30.69,2014-01-09 20:38:00,Carla Forluniau,1.0,0.0,,,,20.0,Night
968,2014-01-10,Coffee Cameleon,9.69,2014-01-10 07:54:00,Carla Forluniau,1.0,1.0,,,,7.0,Morning
969,2014-01-10,Katerinas Café,21.22,2014-01-10 13:38:00,Carla Forluniau,1.0,1.0,,,,13.0,Afternoon
970,2014-01-11,Katerinas Café,45.21,2014-01-11 13:23:00,Carla Forluniau,1.0,1.0,,,,13.0,Afternoon
971,2014-01-11,Shoppers' Delight,238.52,2014-01-11 15:20:00,Carla Forluniau,1.0,1.0,,,,15.0,Afternoon
972,2014-01-11,Katerinas Café,94.68,2014-01-11 20:24:00,Carla Forluniau,1.0,1.0,,,,20.0,Night
973,2014-01-13,Coffee Cameleon,17.49,2014-01-13 07:55:00,Carla Forluniau,1.0,1.0,,,,7.0,Morning
974,2014-01-13,Katerinas Café,38.98,2014-01-13 13:23:00,Carla Forluniau,1.0,1.0,,,,13.0,Afternoon
975,2014-01-13,Frydos Autosupply n' More,202.05,2014-01-13 21:11:00,Carla Forluniau,1.0,1.0,,,,21.0,Night
976,2014-01-14,Coffee Cameleon,11.67,2014-01-14 07:52:00,Carla Forluniau,1.0,1.0,,,,7.0,Morning
977,2014-01-15,Coffee Cameleon,56.31,2014-01-15 08:05:00,Carla Forluniau,1.0,0.0,,,,8.0,Morning
978,2014-01-15,Katerinas Café,88.56,2014-01-15 13:17:00,Carla Forluniau,1.0,0.0,,,,13.0,Afternoon
979,2014-01-15,Katerinas Café,29.66,2014-01-15 20:29:00,Carla Forluniau,1.0,1.0,,,,20.0,Night
980,2014-01-16,Coffee Cameleon,63.14,2014-01-16 08:03:00,Carla Forluniau,1.0,0.0,,,,8.0,Morning
981,2014-01-16,Ouzeri Elian,8.52,2014-01-16 14:00:00,Carla Forluniau,1.0,1.0,,,,14.0,Afternoon
982,2014-01-16,Katerinas Café,35.43,2014-01-16 20:25:00,Carla Forluniau,1.0,1.0,,,,20.0,Night
983,2014-01-17,Coffee Cameleon,7.49,2014-01-17 08:07:00,Carla Forluniau,1.0,1.0,,,,8.0,Morning
984,2014-01-17,Hippokampos,38.21,2014-01-17 13:16:00,Carla Forluniau,1.0,1.0,,,,13.0,Afternoon
985,2014-01-18,Katerinas Café,32.68,2014-01-18 19:56:00,Carla Forluniau,1.0,1.0,,,,19.0,Evening
986,2014-01-06,Abila Zacharo,26.93,,Carla Forluniau,0.0,1.0,,,,,
987,2014-01-07,Coffee Cameleon,12.44,,Carla Forluniau,0.0,1.0,,,,,
988,2014-01-09,Coffee Cameleon,4.88,,Carla Forluniau,0.0,1.0,,,,,
989,2014-01-14,Katerinas Café,11.26,,Carla Forluniau,0.0,1.0,,,,,
990,2014-01-15,Coffee Cameleon,16.31,,Carla Forluniau,0.0,1.0,,,,,
991,2014-01-15,Katerinas Café,28.56,,Carla Forluniau,0.0,1.0,,,,,
992,2014-01-16,Coffee Cameleon,3.14,,Carla Forluniau,0.0,1.0,,,,,
993,2014-01-17,Katerinas Café,21.16,,Carla Forluniau,0.0,1.0,,,,,
994,2014-01-06,Brew've Been Served,14.97,2014-01-06 08:16:00,Kanon Herrero,1.0,1.0,22.0,Security,Badging Office,8.0,Morning
995,2014-01-06,Abila Zacharo,50.14,2014-01-06 13:27:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,13.0,Afternoon
996,2014-01-07,Brew've Been Served,11.92,2014-01-07 07:54:00,Kanon Herrero,1.0,1.0,22.0,Security,Badging Office,7.0,Morning
997,2014-01-07,Kalami Kafenion,45.05,2014-01-07 13:24:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,13.0,Afternoon
998,2014-01-08,Brew've Been Served,7.26,2014-01-08 08:16:00,Kanon Herrero,1.0,1.0,22.0,Security,Badging Office,8.0,Morning
999,2014-01-08,Gelatogalore,50.36,2014-01-08 13:38:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,13.0,Afternoon
1000,2014-01-08,Ouzeri Elian,62.2,2014-01-08 20:12:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,20.0,Night
1001,2014-01-09,Brew've Been Served,17.64,2014-01-09 08:14:00,Kanon Herrero,1.0,1.0,22.0,Security,Badging Office,8.0,Morning
1002,2014-01-09,Abila Zacharo,48.39,2014-01-09 13:47:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,13.0,Afternoon
1003,2014-01-09,Guy's Gyros,18.26,2014-01-09 20:24:00,Kanon Herrero,1.0,1.0,22.0,Security,Badging Office,20.0,Night
1004,2014-01-10,Brew've Been Served,5.89,2014-01-10 08:01:00,Kanon Herrero,1.0,1.0,22.0,Security,Badging Office,8.0,Morning
1005,2014-01-11,Kalami Kafenion,50.2,2014-01-11 20:04:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,20.0,Night
1006,2014-01-12,Gelatogalore,20.09,2014-01-12 13:40:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,13.0,Afternoon
1007,2014-01-12,Shoppers' Delight,86.22,2014-01-12 15:24:00,Kanon Herrero,1.0,1.0,22.0,Security,Badging Office,15.0,Afternoon
1008,2014-01-12,Gelatogalore,36.2,2014-01-12 19:50:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,19.0,Evening
1009,2014-01-13,Brew've Been Served,11.49,2014-01-13 08:07:00,Kanon Herrero,1.0,1.0,22.0,Security,Badging Office,8.0,Morning
1010,2014-01-13,Abila Zacharo,64.5,2014-01-13 13:21:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,13.0,Afternoon
1011,2014-01-13,Guy's Gyros,88.57,2014-01-13 20:42:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,20.0,Night
1012,2014-01-14,Brew've Been Served,3.21,2014-01-14 08:03:00,Kanon Herrero,1.0,1.0,22.0,Security,Badging Office,8.0,Morning
1013,2014-01-14,Guy's Gyros,50.4,2014-01-14 13:59:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,13.0,Afternoon
1014,2014-01-15,Brew've Been Served,11.23,2014-01-15 07:49:00,Kanon Herrero,1.0,1.0,22.0,Security,Badging Office,7.0,Morning
1015,2014-01-15,Katerinas Café,55.6,2014-01-15 13:27:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,13.0,Afternoon
1016,2014-01-15,Guy's Gyros,27.01,2014-01-15 21:05:00,Kanon Herrero,1.0,1.0,22.0,Security,Badging Office,21.0,Night
1017,2014-01-16,Brew've Been Served,12.67,2014-01-16 07:52:00,Kanon Herrero,1.0,1.0,22.0,Security,Badging Office,7.0,Morning
1018,2014-01-16,Abila Zacharo,64.71,2014-01-16 13:22:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,13.0,Afternoon
1019,2014-01-16,Shoppers' Delight,16.84,2014-01-16 20:50:00,Kanon Herrero,1.0,1.0,22.0,Security,Badging Office,20.0,Night
1020,2014-01-17,Brew've Been Served,51.04,2014-01-17 08:23:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,8.0,Morning
1021,2014-01-17,Hippokampos,52.31,2014-01-17 13:38:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,13.0,Afternoon
1022,2014-01-17,Shoppers' Delight,289.33,2014-01-17 20:21:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,20.0,Night
1023,2014-01-18,Ahaggo Museum,55.55,2014-01-18 14:51:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,14.0,Afternoon
1024,2014-01-18,Hippokampos,49.21,2014-01-18 20:01:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,20.0,Night
1025,2014-01-19,Guy's Gyros,23.21,2014-01-19 19:45:00,Kanon Herrero,1.0,0.0,22.0,Security,Badging Office,19.0,Evening
1026,2014-01-13,Guy's Gyros,28.57,,Kanon Herrero,0.0,1.0,22.0,Security,Badging Office,,
1027,2014-01-17,Brew've Been Served,11.04,,Kanon Herrero,0.0,1.0,22.0,Security,Badging Office,,
1028,2014-01-17,Shoppers' Delight,269.33,,Kanon Herrero,0.0,1.0,22.0,Security,Badging Office,,
1029,2014-01-06,Brew've Been Served,11.2,2014-01-06 08:16:00,Linda Lagos,1.0,1.0,,,,8.0,Morning
1030,2014-01-06,Katerinas Café,33.54,2014-01-06 13:28:00,Linda Lagos,1.0,1.0,,,,13.0,Afternoon
1031,2014-01-06,Katerinas Café,78.65,2014-01-06 18:56:00,Linda Lagos,1.0,0.0,,,,18.0,Evening
1032,2014-01-07,Brew've Been Served,15.66,2014-01-07 08:09:00,Linda Lagos,1.0,1.0,,,,8.0,Morning
1033,2014-01-07,Ouzeri Elian,21.85,2014-01-07 13:50:00,Linda Lagos,1.0,1.0,,,,13.0,Afternoon
1034,2014-01-07,Katerinas Café,31.6,2014-01-07 20:18:00,Linda Lagos,1.0,1.0,,,,20.0,Night
1035,2014-01-08,Brew've Been Served,11.48,2014-01-08 08:09:00,Linda Lagos,1.0,1.0,,,,8.0,Morning
1036,2014-01-08,Gelatogalore,32.79,2014-01-08 13:27:00,Linda Lagos,1.0,1.0,,,,13.0,Afternoon
1037,2014-01-08,Katerinas Café,13.83,2014-01-08 20:00:00,Linda Lagos,1.0,1.0,,,,20.0,Night
1038,2014-01-09,Brew've Been Served,5.26,2014-01-09 07:57:00,Linda Lagos,1.0,0.0,,,,7.0,Morning
1039,2014-01-09,Gelatogalore,23.23,2014-01-09 13:35:00,Linda Lagos,1.0,1.0,,,,13.0,Afternoon
1040,2014-01-10,Brew've Been Served,14.36,2014-01-10 08:20:00,Linda Lagos,1.0,1.0,,,,8.0,Morning
1041,2014-01-10,Guy's Gyros,38.15,2014-01-10 13:44:00,Linda Lagos,1.0,1.0,,,,13.0,Afternoon
1042,2014-01-10,Katerinas Café,8.14,2014-01-10 20:09:00,Linda Lagos,1.0,1.0,,,,20.0,Night
1043,2014-01-11,Katerinas Café,15.72,2014-01-11 19:52:00,Linda Lagos,1.0,0.0,,,,19.0,Evening
1044,2014-01-12,Katerinas Café,16.34,2014-01-12 20:17:00,Linda Lagos,1.0,1.0,,,,20.0,Night
1045,2014-01-13,Brew've Been Served,13.37,2014-01-13 08:00:00,Linda Lagos,1.0,1.0,,,,8.0,Morning
1046,2014-01-13,Guy's Gyros,21.03,2014-01-13 13:51:00,Linda Lagos,1.0,1.0,,,,13.0,Afternoon
1047,2014-01-13,Frydos Autosupply n' More,64.6,2014-01-13 19:59:00,Linda Lagos,1.0,1.0,,,,19.0,Evening
1048,2014-01-14,Brew've Been Served,11.53,2014-01-14 08:13:00,Linda Lagos,1.0,1.0,,,,8.0,Morning
1049,2014-01-14,Abila Zacharo,31.09,2014-01-14 13:35:00,Linda Lagos,1.0,1.0,,,,13.0,Afternoon
1050,2014-01-14,Katerinas Café,25.4,2014-01-14 20:50:00,Linda Lagos,1.0,1.0,,,,20.0,Night
1051,2014-01-15,Brew've Been Served,5.75,2014-01-15 07:58:00,Linda Lagos,1.0,1.0,,,,7.0,Morning
1052,2014-01-15,Kalami Kafenion,37.15,2014-01-15 13:36:00,Linda Lagos,1.0,1.0,,,,13.0,Afternoon
1053,2014-01-15,Katerinas Café,29.33,2014-01-15 20:17:00,Linda Lagos,1.0,1.0,,,,20.0,Night
1054,2014-01-16,Brew've Been Served,11.21,2014-01-16 08:23:00,Linda Lagos,1.0,1.0,,,,8.0,Morning
1055,2014-01-16,Hippokampos,30.02,2014-01-16 13:55:00,Linda Lagos,1.0,0.0,,,,13.0,Afternoon
1056,2014-01-16,Katerinas Café,93.68,2014-01-16 18:49:00,Linda Lagos,1.0,0.0,,,,18.0,Evening
1057,2014-01-17,Brew've Been Served,14.58,2014-01-17 08:19:00,Linda Lagos,1.0,1.0,,,,8.0,Morning
1058,2014-01-17,Kalami Kafenion,24.21,2014-01-17 13:53:00,Linda Lagos,1.0,1.0,,,,13.0,Afternoon
1059,2014-01-18,Katerinas Café,37.26,2014-01-18 14:00:00,Linda Lagos,1.0,1.0,,,,14.0,Afternoon
1060,2014-01-18,Katerinas Café,45.88,2014-01-18 20:04:00,Linda Lagos,1.0,1.0,,,,20.0,Night
1061,2014-01-06,Katerinas Café,38.65,,Linda Lagos,0.0,1.0,,,,,
1062,2014-01-16,Katerinas Café,13.68,,Linda Lagos,0.0,1.0,,,,,
1063,2014-01-06,Brew've Been Served,15.39,2014-01-06 08:17:00,Dante Coginian,1.0,1.0,,,,8.0,Morning
1064,2014-01-06,Hippokampos,38.25,2014-01-06 13:58:00,Dante Coginian,1.0,1.0,,,,13.0,Afternoon
1065,2014-01-06,Frydos Autosupply n' More,80.85,2014-01-06 20:12:00,Dante Coginian,1.0,1.0,,,,20.0,Night
1066,2014-01-07,Brew've Been Served,17.4,2014-01-07 07:58:00,Dante Coginian,1.0,1.0,,,,7.0,Morning
1067,2014-01-07,Katerinas Café,37.44,2014-01-07 13:57:00,Dante Coginian,1.0,1.0,,,,13.0,Afternoon
1068,2014-01-07,Katerinas Café,65.02,2014-01-07 20:13:00,Dante Coginian,1.0,0.0,,,,20.0,Night
1069,2014-01-08,Brew've Been Served,3.92,2014-01-08 08:01:00,Dante Coginian,1.0,1.0,,,,8.0,Morning
1070,2014-01-08,Kalami Kafenion,22.49,2014-01-08 13:42:00,Dante Coginian,1.0,1.0,,,,13.0,Afternoon
1071,2014-01-08,Katerinas Café,16.93,2014-01-08 20:35:00,Dante Coginian,1.0,1.0,,,,20.0,Night
1072,2014-01-09,Brew've Been Served,98.25,2014-01-09 07:56:00,Dante Coginian,1.0,0.0,,,,7.0,Morning
1073,2014-01-09,Guy's Gyros,27.69,2014-01-09 14:09:00,Dante Coginian,1.0,1.0,,,,14.0,Afternoon
1074,2014-01-09,Katerinas Café,29.82,2014-01-09 20:22:00,Dante Coginian,1.0,1.0,,,,20.0,Night
1075,2014-01-10,Brew've Been Served,8.47,2014-01-10 08:17:00,Dante Coginian,1.0,0.0,,,,8.0,Morning
1076,2014-01-10,Gelatogalore,32.19,2014-01-10 14:11:00,Dante Coginian,1.0,1.0,,,,14.0,Afternoon
1077,2014-01-10,Frydos Autosupply n' More,43.65,2014-01-10 20:02:00,Dante Coginian,1.0,1.0,,,,20.0,Night
1078,2014-01-11,Katerinas Café,52.45,2014-01-11 20:06:00,Dante Coginian,1.0,1.0,,,,20.0,Night
1079,2014-01-12,Frydos Autosupply n' More,161.96,2014-01-12 20:43:00,Dante Coginian,1.0,1.0,,,,20.0,Night
1080,2014-01-13,Brew've Been Served,19.89,2014-01-13 08:23:00,Dante Coginian,1.0,1.0,,,,8.0,Morning
1081,2014-01-13,Gelatogalore,36.24,2014-01-13 14:00:00,Dante Coginian,1.0,1.0,,,,14.0,Afternoon
1082,2014-01-14,Brew've Been Served,9.53,2014-01-14 07:53:00,Dante Coginian,1.0,1.0,,,,7.0,Morning
1083,2014-01-14,Hippokampos,16.73,2014-01-14 14:16:00,Dante Coginian,1.0,1.0,,,,14.0,Afternoon
1084,2014-01-14,Katerinas Café,46.61,2014-01-14 20:42:00,Dante Coginian,1.0,0.0,,,,20.0,Night
1085,2014-01-15,Brew've Been Served,3.47,2014-01-15 08:06:00,Dante Coginian,1.0,1.0,,,,8.0,Morning
1086,2014-01-15,Guy's Gyros,16.58,2014-01-15 13:46:00,Dante Coginian,1.0,1.0,,,,13.0,Afternoon
1087,2014-01-15,Katerinas Café,61.61,2014-01-15 20:26:00,Dante Coginian,1.0,0.0,,,,20.0,Night
1088,2014-01-16,Brew've Been Served,90.33,2014-01-16 08:08:00,Dante Coginian,1.0,0.0,,,,8.0,Morning
1089,2014-01-16,Kalami Kafenion,9.27,2014-01-16 13:45:00,Dante Coginian,1.0,1.0,,,,13.0,Afternoon
1090,2014-01-16,Katerinas Café,30.56,2014-01-16 20:39:00,Dante Coginian,1.0,1.0,,,,20.0,Night
1091,2014-01-17,Brew've Been Served,9.3,2014-01-17 08:09:00,Dante Coginian,1.0,0.0,,,,8.0,Morning
1092,2014-01-17,Guy's Gyros,15.12,2014-01-17 14:00:00,Dante Coginian,1.0,1.0,,,,14.0,Afternoon
1093,2014-01-17,Katerinas Café,36.12,2014-01-17 20:19:00,Dante Coginian,1.0,1.0,,,,20.0,Night
1094,2014-01-18,Kalami Kafenion,42.73,2014-01-18 14:02:00,Dante Coginian,1.0,1.0,,,,14.0,Afternoon
1095,2014-01-18,Katerinas Café,11.19,2014-01-18 19:46:00,Dante Coginian,1.0,0.0,,,,19.0,Evening
1096,2014-01-07,Katerinas Café,25.02,,Dante Coginian,0.0,1.0,,,,,
1097,2014-01-09,Brew've Been Served,18.25,,Dante Coginian,0.0,1.0,,,,,
1098,2014-01-14,Katerinas Café,26.61,,Dante Coginian,0.0,1.0,,,,,
1099,2014-01-15,Katerinas Café,21.61,,Dante Coginian,0.0,1.0,,,,,
1100,2014-01-06,Abila Airport,4540.08,2014-01-06 08:23:00,Albina Hafon,1.0,1.0,,Facilities,Truck Driver,8.0,Morning
1101,2014-01-06,Kronos Pipe and Irrigation,242.21,2014-01-06 09:06:00,Albina Hafon,1.0,1.0,,Facilities,Truck Driver,9.0,Morning
1102,2014-01-06,Maximum Iron and Steel,2859.51,2014-01-06 10:18:00,Albina Hafon,1.0,1.0,,Facilities,Truck Driver,10.0,Morning
1103,2014-01-06,Carlyle Chemical Inc.,3959.66,2014-01-06 11:57:00,Albina Hafon,1.0,1.0,,Facilities,Truck Driver,11.0,Afternoon
1104,2014-01-06,Abila Airport,777.06,2014-01-06 15:14:00,Albina Hafon,1.0,1.0,,Facilities,Truck Driver,15.0,Afternoon
1105,2014-01-13,Abila Airport,3617.47,2014-01-13 08:15:00,Albina Hafon,1.0,1.0,,Facilities,Truck Driver,8.0,Morning
1106,2014-01-13,Kronos Pipe and Irrigation,2892.74,2014-01-13 08:58:00,Albina Hafon,1.0,0.0,,Facilities,Truck Driver,8.0,Morning
1107,2014-01-13,Maximum Iron and Steel,689.85,2014-01-13 10:20:00,Albina Hafon,1.0,1.0,,Facilities,Truck Driver,10.0,Morning
1108,2014-01-13,Carlyle Chemical Inc.,1718.96,2014-01-13 12:00:00,Albina Hafon,1.0,1.0,,Facilities,Truck Driver,12.0,Afternoon
1109,2014-01-13,Ouzeri Elian,19.82,2014-01-13 12:55:00,Albina Hafon,1.0,1.0,,Facilities,Truck Driver,12.0,Afternoon
1110,2014-01-06,Ouzeri Elian,16.84,,Albina Hafon,0.0,1.0,,Facilities,Truck Driver,,
1111,2014-01-13,Kronos Pipe and Irrigation,2852.74,,Albina Hafon,0.0,1.0,,Facilities,Truck Driver,,
1112,2014-01-06,Nationwide Refinery,761.64,2014-01-06 10:02:00,Cecilia Morluniau,1.0,1.0,,Facilities,Truck Driver,10.0,Morning
1113,2014-01-06,Stewart and Sons Fabrication,2144.62,2014-01-06 11:33:00,Cecilia Morluniau,1.0,1.0,,Facilities,Truck Driver,11.0,Afternoon
1114,2014-01-07,Nationwide Refinery,1347.36,2014-01-07 10:11:00,Cecilia Morluniau,1.0,1.0,,Facilities,Truck Driver,10.0,Morning
1115,2014-01-07,Stewart and Sons Fabrication,1843.33,2014-01-07 11:31:00,Cecilia Morluniau,1.0,0.0,,Facilities,Truck Driver,11.0,Afternoon
1116,2014-01-08,Nationwide Refinery,3674.32,2014-01-08 10:14:00,Cecilia Morluniau,1.0,1.0,,Facilities,Truck Driver,10.0,Morning
1117,2014-01-08,Stewart and Sons Fabrication,1673.77,2014-01-08 11:58:00,Cecilia Morluniau,1.0,1.0,,Facilities,Truck Driver,11.0,Afternoon
1118,2014-01-09,Nationwide Refinery,674.28,2014-01-09 10:16:00,Cecilia Morluniau,1.0,1.0,,Facilities,Truck Driver,10.0,Morning
1119,2014-01-09,Stewart and Sons Fabrication,3544.0,2014-01-09 11:37:00,Cecilia Morluniau,1.0,1.0,,Facilities,Truck Driver,11.0,Afternoon
1120,2014-01-10,Nationwide Refinery,1552.82,2014-01-10 10:00:00,Cecilia Morluniau,1.0,1.0,,Facilities,Truck Driver,10.0,Morning
1121,2014-01-10,Stewart and Sons Fabrication,4074.1,2014-01-10 11:49:00,Cecilia Morluniau,1.0,1.0,,Facilities,Truck Driver,11.0,Afternoon
1122,2014-01-13,Nationwide Refinery,204.58,2014-01-13 10:12:00,Cecilia Morluniau,1.0,1.0,,Facilities,Truck Driver,10.0,Morning
1123,2014-01-14,Nationwide Refinery,965.72,2014-01-14 10:03:00,Cecilia Morluniau,1.0,1.0,,Facilities,Truck Driver,10.0,Morning
1124,2014-01-14,Stewart and Sons Fabrication,278.52,2014-01-14 11:55:00,Cecilia Morluniau,1.0,1.0,,Facilities,Truck Driver,11.0,Afternoon
1125,2014-01-15,Nationwide Refinery,1391.24,2014-01-15 10:14:00,Cecilia Morluniau,1.0,1.0,,Facilities,Truck Driver,10.0,Morning
1126,2014-01-15,Stewart and Sons Fabrication,4740.68,2014-01-15 11:44:00,Cecilia Morluniau,1.0,0.0,,Facilities,Truck Driver,11.0,Afternoon
1127,2014-01-16,Nationwide Refinery,1494.44,2014-01-16 10:16:00,Cecilia Morluniau,1.0,1.0,,Facilities,Truck Driver,10.0,Morning
1128,2014-01-16,Stewart and Sons Fabrication,4543.31,2014-01-16 11:45:00,Cecilia Morluniau,1.0,1.0,,Facilities,Truck Driver,11.0,Afternoon
1129,2014-01-17,Stewart and Sons Fabrication,1753.17,2014-01-17 11:32:00,Cecilia Morluniau,1.0,1.0,,Facilities,Truck Driver,11.0,Afternoon
1130,2014-01-07,Stewart and Sons Fabrication,1783.33,,Cecilia Morluniau,0.0,1.0,,Facilities,Truck Driver,,
1131,2014-01-13,Stewart and Sons Fabrication,4071.95,,Cecilia Morluniau,0.0,1.0,,Facilities,Truck Driver,,
1132,2014-01-06,Coffee Shack,51.51,2014-01-06 12:00:00,Varro Awelon,1.0,0.0,,,,12.0,Afternoon
1133,2014-01-06,Kalami Kafenion,13.08,2014-01-06 14:00:00,Varro Awelon,1.0,1.0,,,,14.0,Afternoon
1134,2014-01-06,Hippokampos,24.41,2014-01-06 20:46:00,Varro Awelon,1.0,1.0,,,,20.0,Night
1135,2014-01-07,Coffee Shack,16.63,2014-01-07 12:00:00,Varro Awelon,1.0,1.0,,,,12.0,Afternoon
1136,2014-01-07,Albert's Fine Clothing,78.91,2014-01-07 20:10:00,Varro Awelon,1.0,1.0,,,,20.0,Night
1137,2014-01-08,Coffee Shack,13.13,2014-01-08 12:00:00,Varro Awelon,1.0,1.0,,,,12.0,Afternoon
1138,2014-01-08,Kalami Kafenion,34.98,2014-01-08 14:15:00,Varro Awelon,1.0,1.0,,,,14.0,Afternoon
1139,2014-01-08,Hippokampos,96.75,2014-01-08 20:28:00,Varro Awelon,1.0,0.0,,,,20.0,Night
1140,2014-01-09,Coffee Shack,5.01,2014-01-09 12:00:00,Varro Awelon,1.0,1.0,,,,12.0,Afternoon
1141,2014-01-09,Gelatogalore,36.75,2014-01-09 14:18:00,Varro Awelon,1.0,1.0,,,,14.0,Afternoon
1142,2014-01-09,Albert's Fine Clothing,224.52,2014-01-09 20:21:00,Varro Awelon,1.0,1.0,,,,20.0,Night
1143,2014-01-10,Hippokampos,11.61,2014-01-10 14:07:00,Varro Awelon,1.0,0.0,,,,14.0,Afternoon
1144,2014-01-10,Hippokampos,19.88,2014-01-10 19:56:00,Varro Awelon,1.0,1.0,,,,19.0,Evening
1145,2014-01-11,Kalami Kafenion,35.66,2014-01-11 14:09:00,Varro Awelon,1.0,1.0,,,,14.0,Afternoon
1146,2014-01-11,Hippokampos,69.8,2014-01-11 20:27:00,Varro Awelon,1.0,1.0,,,,20.0,Night
1147,2014-01-12,Hippokampos,29.2,2014-01-12 13:35:00,Varro Awelon,1.0,1.0,,,,13.0,Afternoon
1148,2014-01-12,General Grocer,159.3,2014-01-12 15:46:00,Varro Awelon,1.0,1.0,,,,15.0,Afternoon
1149,2014-01-13,Coffee Shack,4.09,2014-01-13 12:00:00,Varro Awelon,1.0,1.0,,,,12.0,Afternoon
1150,2014-01-13,Guy's Gyros,38.07,2014-01-13 14:00:00,Varro Awelon,1.0,1.0,,,,14.0,Afternoon
1151,2014-01-13,Hippokampos,32.29,2014-01-13 21:13:00,Varro Awelon,1.0,1.0,,,,21.0,Night
1152,2014-01-14,Coffee Shack,3.63,2014-01-14 12:00:00,Varro Awelon,1.0,1.0,,,,12.0,Afternoon
1153,2014-01-14,Ouzeri Elian,19.7,2014-01-14 14:01:00,Varro Awelon,1.0,1.0,,,,14.0,Afternoon
1154,2014-01-15,Gelatogalore,24.96,2014-01-15 13:46:00,Varro Awelon,1.0,1.0,,,,13.0,Afternoon
1155,2014-01-15,Albert's Fine Clothing,228.15,2014-01-15 20:46:00,Varro Awelon,1.0,1.0,,,,20.0,Night
1156,2014-01-16,Coffee Shack,10.48,2014-01-16 12:00:00,Varro Awelon,1.0,1.0,,,,12.0,Afternoon
